Recipe_id,Ingrediente,Cantidad,Unidad,Indice,Grams,Total_Grams,Num_comensales,Category
57179,guisante,,unidad,555,50.0,195.23093,1.0,Legumbres
57179,arroz,200.0,gramos,428,1.0,200.0,1.0,Arroz
57179,tomate,1.0,unidad,667,150.0,150.0,1.0,Verduras
57179,tomate frito,1.0,chorro,929,2.0,2.0,1.0,Otros
57179,pollo,1.0,cubo,242,10.0,10.0,1.0,Pollo
57179,agua,,None,766,194.27784,315.71065,1.0,Bebidas
57075,melón,1.0,unidad,707,250.0,250.0,1.0,Frutas
57075,arroz,100.0,gramos,428,1.0,100.0,1.0,Arroz
57075,jamón serrano,4.0,lonchas,206,17.0,68.0,1.0,Carne
57075,vinagre,1.0,chorro,934,2.0,2.0,1.0,Otros
57075,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
57052,arroz,300.0,gramos,428,1.0,300.0,1.0,Arroz
57052,ajo,3.0,dientes,587,3.0,9.0,1.0,Verduras
57052,cebolla,0.5,unidad,610,100.0,50.0,1.0,Verduras
57052,mantequilla,1.0,cucharada sopera,419,17.0,17.0,1.0,Grasas y Aceites
57052,aceite de oliva,3.0,cucharadas soperas,410,17.0,51.0,1.0,Grasas y Aceites
57021,arroz,2.0,tazas,428,150.0,300.0,1.0,Arroz
57021,surimi,100.0,gramos,927,1.0,100.0,1.0,Otros
57021,pimiento rojo,80.0,gramos,651,1.0,80.0,1.0,Verduras
57021,cebolla,80.0,gramos,610,1.0,80.0,1.0,Verduras
57021,zanahoria,80.0,gramos,672,1.0,80.0,1.0,Verduras
57021,champiñón,100.0,gramos,614,1.0,100.0,1.0,Verduras
57021,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
57021,maíz,3.0,cucharadas soperas,637,17.0,51.0,1.0,Verduras
57021,salsa de soja,2.0,cucharadas soperas,917,17.0,34.0,1.0,Otros
57021,aceite de girasol,50.0,mililitros,404,1.0,50.0,1.0,Grasas y Aceites
57021,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
57021,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
45553,arroz,400.0,gramos,428,1.0,400.0,1.0,Arroz
45553,bacalao,300.0,gramos,292,1.0,300.0,1.0,Pescado
45553,agua,850.0,mililitros,766,1.0,850.0,1.0,Bebidas
45553,cebolla,2.0,unidad,610,100.0,200.0,1.0,Verduras
45553,tomate,1.0,unidad,667,150.0,150.0,1.0,Verduras
45553,pimiento,1.0,unidad,650,75.0,75.0,1.0,Verduras
45553,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
45553,pimentón,1.0,pizca,900,1.0,1.0,1.0,Otros
45553,azafrán,1.0,unidad,848,17.8,0.0,1.0,Otros
45553,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
45553,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56733,arroz,100.0,gramos,428,1.0,100.0,1.0,Arroz
56733,tomate,5.0,unidad,667,150.0,750.0,1.0,Verduras
56733,cebolla,0.5,unidad,610,100.0,50.0,1.0,Verduras
56733,ajo,1.0,diente,587,3.0,3.0,1.0,Verduras
56733,sal,1.0,cucharadita,908,7.0,7.0,1.0,Otros
56733,huevo,2.0,unidad,150,65.0,130.0,1.0, Huevos
56733,aceite,1.5,tazas,409,150.0,225.0,1.0,Grasas y Aceites
56656,arroz,1.0,taza,428,150.0,150.0,1.0,Arroz
56656,perejil,1.0,rama,899,50.0,50.0,1.0,Otros
56656,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
56656,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
56656,cebolla,60.0,gramos,610,1.0,60.0,1.0,Verduras
56656,aceite,2.0,cucharadas soperas,409,17.0,34.0,1.0,Grasas y Aceites
56656,sal,1.0,cucharadita,908,7.0,7.0,1.0,Otros
56607,arroz,1.0,taza,428,150.0,150.0,1.0,Arroz
56607,albahaca,1.0,None,589,32.86905,40.90512,1.0,Verduras
56607,piñón,2.0,cucharaditas,571,7.0,14.0,1.0,Legumbres
56607,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
56607,camarón,350.0,gramos,317,1.0,350.0,1.0,Pescado
56607,leche,120.0,gramos,27,1.0,120.0,1.0,Lácteos
56607,vino,1.0,copa,825,300.0,300.0,1.0,Bebidas
56607,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56607,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
56607,ajo,1.0,pizca,587,1.0,1.0,1.0,Verduras
56607,mantequilla,2.0,cucharaditas,419,7.0,14.0,1.0,Grasas y Aceites
56607,agua,500.0,mililitros,766,1.0,500.0,1.0,Bebidas
56487,alcachofa,1.0,unidad,590,37.5,37.5,1.0,Verduras
56487,cebolla,80.0,gramos,610,1.0,80.0,1.0,Verduras
56487,ajo,2.0,unidades,587,4.0987,0.0,1.0,Verduras
56487,pimentón,1.0,cucharadita,900,7.0,7.0,1.0,Otros
56487,arroz,1.0,taza,428,150.0,150.0,1.0,Arroz
56487,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
56487,aceite de oliva,2.0,cucharadas soperas,410,17.0,34.0,1.0,Grasas y Aceites
56487,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56487,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
56418,repollo,0.25,unidad,661,150.0,37.5,1.0,Verduras
56418,margarina,0.5,cucharada sopera,421,17.0,8.5,1.0,Grasas y Aceites
56418,arroz,1.5,tazas,428,150.0,225.0,1.0,Arroz
56418,agua,3.0,tazas,766,150.0,450.0,1.0,Bebidas
56418,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56418,curry,1.0,cucharadita,863,7.0,7.0,1.0,Otros
56418,plátano,1.0,unidad,721,80.0,80.0,1.0,Frutas
56418,coco,25.0,gramos,686,1.0,25.0,1.0,Frutas
56418,canela,1.0,pizca,851,1.0,1.0,1.0,Otros
56418,comino,1.0,cucharada sopera,855,17.0,17.0,1.0,Otros
56353,agua,850.0,mililitros,766,1.0,850.0,1.0,Bebidas
56353,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56353,maíz,230.0,gramos,637,1.0,230.0,1.0,Verduras
56353,coco,10.0,cucharadas soperas,686,17.0,170.0,1.0,Frutas
56353,papaya,1.0,unidad,713,200.0,200.0,1.0,Frutas
56353,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
56353,pimienta,1.0,unidad,901,1.67918,0.0,1.0,Otros
56353,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
56353,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
56353,perejil,1.0,cucharada sopera,899,17.0,17.0,1.0,Otros
56306,quinoa,1.0,taza,521,150.0,150.0,1.0,Cereales
56306,espinaca,5.0,unidad,628,150.0,750.0,1.0,Verduras
56306,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56306,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
56314,trigo,100.0,gramos,529,1.0,100.0,1.0,Cereales
56314,cebolla,50.0,gramos,610,1.0,50.0,1.0,Verduras
56314,pimiento rojo,50.0,gramos,651,1.0,50.0,1.0,Verduras
56314,calabacín,50.0,gramos,603,1.0,50.0,1.0,Verduras
56314,pimiento rojo,1.0,unidad,651,150.0,150.0,1.0,Verduras
56314,ajo,1.0,diente,587,3.0,3.0,1.0,Verduras
56314,guindilla,1.0,cucharadita,877,7.0,7.0,1.0,Otros
56314,comino,1.0,cucharadita,855,7.0,7.0,1.0,Otros
56314,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
56314,aceite de oliva,2.0,cucharadas soperas,410,17.0,34.0,1.0,Grasas y Aceites
56314,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56314,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
56280,piñón,1.0,cucharadita,571,7.0,7.0,1.0,Legumbres
56280,piña,250.0,gramos,718,1.0,250.0,1.0,Frutas
56280,jengibre,5.0,gramos,881,1.0,5.0,1.0,Otros
56280,arroz,300.0,gramos,428,1.0,300.0,1.0,Arroz
56280,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
56280,albahaca,5.0,gramos,589,1.0,5.0,1.0,Verduras
56280,pimiento rojo,1.0,unidad,651,150.0,150.0,1.0,Verduras
56280,guisante,120.0,gramos,555,1.0,120.0,1.0,Legumbres
56280,cerdo,8.0,unidades,175,387.8408,0.0,1.0,Carne
56280,calamar,350.0,gramos,315,1.0,350.0,1.0,Pescado
56280,ajo,1.0,pizca,587,1.0,1.0,1.0,Verduras
56280,salsa de soja,1.0,taza,917,150.0,150.0,1.0,Otros
56280,aceite de oliva,1.0,cucharadita,410,7.0,7.0,1.0,Grasas y Aceites
56185,camarón,1.0,None,317,521.11111,490.2992,1.0,Pescado
56185,arroz,1.0,None,428,87.34627,221.21473,1.0,Arroz
56185,leche de coco,1.0,lata,19,330.0,330.0,1.0,Lácteos
56185,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
56185,pimiento,1.0,unidad,650,75.0,75.0,1.0,Verduras
56185,perejil,1.0,None,899,32.25071,41.70376,1.0,Otros
56185,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56185,pimienta,,None,901,1.67918,2.15641,1.0,Otros
56185,agua,1.0,mililitros,766,1.0,1.0,1.0,Bebidas
56185,aceite,2.0,cucharaditas,409,7.0,14.0,1.0,Grasas y Aceites
56185,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
56185,mantequilla,1.0,cucharadita,419,7.0,7.0,1.0,Grasas y Aceites
56192,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
56192,cebolla,2.0,unidad,610,100.0,200.0,1.0,Verduras
56192,vino,1.0,vaso,825,250.0,250.0,1.0,Bebidas
56192,arroz,2.0,tazas,428,150.0,300.0,1.0,Arroz
56192,pollo,1.0,taza,242,150.0,150.0,1.0,Pollo
56192,nata,2.0,cucharadas soperas,35,17.0,34.0,1.0,Lácteos
56192,queso parmesano,0.5,taza,92,150.0,75.0,1.0,Lácteos
56192,café,1.0,taza,774,150.0,150.0,1.0,Bebidas
56102,arroz,1.0,taza,428,150.0,150.0,1.0,Arroz
56102,agua,2.0,mililitros,766,1.0,2.0,1.0,Bebidas
56102,canela,1.0,rama,851,50.0,50.0,1.0,Otros
56102,laurel,3.0,hojas,885,4.33333,15.30556,1.0,Otros
56102,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
56102,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
55977,arroz,14.0,puñados,428,100.0,1400.0,1.0,Arroz
55977,almeja,300.0,gramos,273,1.0,300.0,1.0,Pescado
55977,gamba,300.0,gramos,337,1.0,300.0,1.0,Pescado
55977,queso,50.0,gramos,77,1.0,50.0,1.0,Lácteos
55977,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
55977,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
55977,cebolla,1.0,cabeza,610,15.0,15.0,1.0,Verduras
55977,ajo,4.0,dientes,587,3.0,12.0,1.0,Verduras
55961,arroz,250.0,gramos,428,1.0,250.0,1.0,Arroz
55961,aceite de oliva,4.0,latas,410,330.0,1320.0,1.0,Grasas y Aceites
55961,mayonesa,300.0,gramos,886,1.0,300.0,1.0,Otros
55961,queso,30.0,gramos,77,1.0,30.0,1.0,Lácteos
55961,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
55961,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
55961,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
55847,arroz,250.0,gramos,428,1.0,250.0,1.0,Arroz
55847,piña,1.0,unidad,718,120.0,120.0,1.0,Frutas
55847,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
55847,curry,1.0,cucharada,863,10.0,10.0,1.0,Otros
55847,ajo,1.0,diente,587,3.0,3.0,1.0,Verduras
55847,agua,500.0,mililitros,766,1.0,500.0,1.0,Bebidas
55847,aceite de girasol,30.0,mililitros,404,1.0,30.0,1.0,Grasas y Aceites
55847,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
55802,arroz,500.0,gramos,428,1.0,500.0,1.0,Arroz
55802,cerdo,250.0,gramos,175,1.0,250.0,1.0,Carne
55802,calamar,1.0,unidad,315,417.18033,0.0,1.0,Pescado
55802,gamba,300.0,gramos,337,1.0,300.0,1.0,Pescado
55802,cebolla,2.0,unidad,610,100.0,200.0,1.0,Verduras
55802,huevo,4.0,unidad,150,65.0,260.0,1.0, Huevos
55802,pimiento rojo,1.0,unidad,651,150.0,150.0,1.0,Verduras
55802,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
55802,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
55802,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
55802,salsa de soja,1.0,chorro,917,2.0,2.0,1.0,Otros
55720,arroz,0.5,kilogramo,428,1000.0,500.0,1.0,Arroz
55720,gamba,100.0,gramos,337,1.0,100.0,1.0,Pescado
55720,jamón de york,100.0,gramos,935,1.0,100.0,1.0,Carne
55720,pollo,1.0,pechuga,242,400.0,400.0,1.0,Pollo
55720,huevo,2.0,unidad,150,65.0,130.0,1.0, Huevos
55720,guisante,50.0,gramos,555,1.0,50.0,1.0,Legumbres
55720,champiñón,6.0,unidad,614,20.0,120.0,1.0,Verduras
55720,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
55720,aceite,4.0,cucharadas soperas,409,17.0,68.0,1.0,Grasas y Aceites
55720,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
55674,arroz,1.0,taza,428,150.0,150.0,1.0,Arroz
55674,alubia,1.0,cabeza,535,15.0,15.0,1.0,Legumbres
55674,cebolla,1.0,rama,610,50.0,50.0,1.0,Verduras
55674,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
55674,aceite,30.0,gramos,409,1.0,30.0,1.0,Grasas y Aceites
55674,laurel,1.0,hoja,885,4.33333,15.30556,1.0,Otros
55674,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
55536,arroz,250.0,gramos,428,1.0,250.0,1.0,Arroz
55536,calabacín,500.0,gramos,603,1.0,500.0,1.0,Verduras
55536,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
55536,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
55536,pimiento rojo,1.0,unidad,651,150.0,150.0,1.0,Verduras
55536,pimiento,1.0,unidad,650,75.0,75.0,1.0,Verduras
55536,tomate,4.0,unidad,667,150.0,600.0,1.0,Verduras
55536,queso,200.0,gramos,77,1.0,200.0,1.0,Lácteos
55536,orégano,1.0,pizca,892,1.0,1.0,1.0,Otros
55536,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
55536,aceite de oliva,2.0,cucharadas soperas,410,17.0,34.0,1.0,Grasas y Aceites
55536,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
55536,mantequilla,,None,419,19.38722,69.79875,1.0,Grasas y Aceites
55452,arroz,100.0,gramos,428,1.0,100.0,1.0,Arroz
55452,pimiento rojo,1.0,unidad,651,150.0,150.0,1.0,Verduras
55452,pimiento,1.0,unidad,650,75.0,75.0,1.0,Verduras
55452,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
55452,zanahoria,1.0,unidad,672,100.0,100.0,1.0,Verduras
55452,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
55452,aceite de girasol,30.0,gramos,404,1.0,30.0,1.0,Grasas y Aceites
55452,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
55452,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
29381,chorizo,100.0,gramos,181,1.0,100.0,1.0,Carne
29381,cerdo,250.0,gramos,175,1.0,250.0,1.0,Carne
29381,salchicha,150.0,gramos,253,1.0,150.0,1.0,Carne
29381,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
29381,tomate,150.0,gramos,667,1.0,150.0,1.0,Verduras
29381,azafrán,1.0,pizca,848,1.0,1.0,1.0,Otros
29381,pollo,500.0,mililitros,242,1.0,500.0,1.0,Pollo
29381,arroz,350.0,gramos,428,1.0,350.0,1.0,Arroz
29381,huevo,4.0,unidad,150,65.0,260.0,1.0, Huevos
29381,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
53450,quinoa,100.0,gramos,521,1.0,100.0,1.0,Cereales
53450,piña,80.0,gramos,718,1.0,80.0,1.0,Frutas
53450,pimiento rojo,0.5,unidad,651,150.0,75.0,1.0,Verduras
53450,cebolla,0.5,unidad,610,100.0,50.0,1.0,Verduras
53450,menta,10.0,hojas,888,51.12245,57.82398,1.0,Otros
53450,aceite de girasol,1.0,chorro,404,2.0,2.0,1.0,Grasas y Aceites
53450,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
53450,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
15697,leche de coco,3.0,tazas,19,150.0,37.5,12.0,Lácteos
15697,arroz,2.0,tazas,428,150.0,25.0,12.0,Arroz
15697,sal,1.0,cucharadita,908,7.0,0.58333,12.0,Otros
15697,azúcar,2.0,cucharadas soperas,936,17.0,2.83333,12.0,Otros
15697,pasa,50.0,gramos,727,1.0,4.16667,12.0,Frutas
15697,agua,2.0,mililitros,766,1.0,0.16667,12.0,Bebidas
15697,refresco de cola,1.0,taza,814,150.0,12.5,12.0,Bebidas
53366,arroz integral,1.0,gramos,430,1.0,1.0,1.0,Arroz
53366,lenteja,0.5,taza,568,150.0,75.0,1.0,Legumbres
53366,huevo,1.0,unidad,150,65.0,65.0,1.0, Huevos
53366,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
53366,zanahoria,1.0,unidad,672,100.0,100.0,1.0,Verduras
53366,ajo,1.0,diente,587,3.0,3.0,1.0,Verduras
53366,salsa de soja,1.0,chorro,917,2.0,2.0,1.0,Otros
53366,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
53366,pan,0.5,taza,491,150.0,75.0,1.0,Cereales
53256,lenteja,200.0,gramos,568,1.0,200.0,1.0,Legumbres
53256,quinoa,1.0,taza,521,150.0,150.0,1.0,Cereales
53256,pan,2.0,cucharadas soperas,491,17.0,34.0,1.0,Cereales
53256,ajo,1.0,cucharadita,587,7.0,7.0,1.0,Verduras
53256,orégano,1.0,pizca,892,1.0,1.0,1.0,Otros
53256,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
53252,arroz integral,1.0,gramos,430,1.0,1.0,1.0,Arroz
53252,quinoa,1.0,taza,521,150.0,150.0,1.0,Cereales
53252,aceite de girasol,1.0,cucharada sopera,404,17.0,17.0,1.0,Grasas y Aceites
53252,perejil,20.0,gramos,899,1.0,20.0,1.0,Otros
53252,ajo,1.0,cucharada,587,10.0,10.0,1.0,Verduras
53252,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
53211,coco,2.0,tazas,686,150.0,300.0,1.0,Frutas
53211,arroz,2.0,tazas,428,150.0,300.0,1.0,Arroz
53211,azúcar,2.0,cucharadas,936,10.0,20.0,1.0,Otros
53211,sal,1.0,cucharadita,908,7.0,7.0,1.0,Otros
53150,quinoa,250.0,gramos,521,1.0,250.0,1.0,Cereales
53150,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
53150,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
53150,perejil,20.0,gramos,899,1.0,20.0,1.0,Otros
53150,soja,100.0,mililitros,580,1.0,100.0,1.0,Legumbres
53150,pan,3.0,cucharadas soperas,491,17.0,51.0,1.0,Cereales
53150,ajo,1.0,cucharadita,587,7.0,7.0,1.0,Verduras
53150,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
53143,harina de maíz,0.5,taza,481,150.0,75.0,1.0,Cereales
53143,atún,2.0,latas,282,330.0,660.0,1.0,Pescado
53143,quinoa,1.0,taza,521,150.0,150.0,1.0,Cereales
53143,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
53143,agua,1.0,vaso,766,250.0,250.0,1.0,Bebidas
53092,quinoa,100.0,gramos,521,1.0,100.0,1.0,Cereales
53092,ajo,1.0,diente,587,3.0,3.0,1.0,Verduras
53092,cebolla,0.5,unidad,610,100.0,50.0,1.0,Verduras
53092,huevo,1.0,unidad,150,65.0,65.0,1.0, Huevos
53092,zanahoria,1.0,unidad,672,100.0,100.0,1.0,Verduras
53092,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
53092,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
53054,quinoa,100.0,gramos,521,1.0,100.0,1.0,Cereales
53054,ajo,1.0,cucharadita,587,7.0,7.0,1.0,Verduras
53054,espinaca,80.0,gramos,628,1.0,80.0,1.0,Verduras
53054,pan,1.0,taza,491,150.0,150.0,1.0,Cereales
53054,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
53054,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
52177,maíz,,None,637,187.16456,200.75773,1.0,Verduras
52177,mantequilla,1.0,cucharada,419,10.0,10.0,1.0,Grasas y Aceites
52177,vainilla,0.5,cucharadita,931,7.0,3.5,1.0,Otros
52177,azúcar,2.0,cucharadas,936,10.0,20.0,1.0,Otros
52177,aceite,1.0,chorrito,409,1.0,1.0,1.0,Grasas y Aceites
29,arroz,1.0,kilogramo,428,1000.0,333.33333,3.0,Arroz
29,agua,2.0,litros,766,1000.0,666.66667,3.0,Bebidas
29,vinagre,1.0,botella,934,1000.0,333.33333,3.0,Otros
52849,cebolla,100.0,gramos,610,1.0,100.0,1.0,Verduras
52849,arroz,250.0,gramos,428,1.0,250.0,1.0,Arroz
52849,orégano,1.0,cucharada,892,10.0,10.0,1.0,Otros
52849,ajo,1.0,cucharadita,587,7.0,7.0,1.0,Verduras
52849,sal,,None,908,6.95504,9.4185,1.0,Otros
52849,pimienta,,None,901,1.67918,2.15641,1.0,Otros
52796,arroz,0.75,vaso,428,250.0,187.5,1.0,Arroz
52796,pechuga de pavo,100.0,grms,230,1.0,100.0,1.0,Carne
52796,pollo,0.5,None,242,291.87387,414.96438,1.0,Pollo
52796,aceite,,chorrito,409,1.0,98.75302,1.0,Grasas y Aceites
52796,ajo,3.0,dientes,587,3.0,9.0,1.0,Verduras
52746,arroz,400.0,gramos,428,1.0,400.0,1.0,Arroz
52746,pollo,250.0,gramos,242,1.0,250.0,1.0,Pollo
52746,piña,3.0,rebanadas,718,60.0,180.0,1.0,Frutas
52746,curry,1.0,cucharadita,863,7.0,7.0,1.0,Otros
52746,cacahuete,50.0,gramos,541,1.0,50.0,1.0,Legumbres
52746,ajo,1.0,cucharadita,587,7.0,7.0,1.0,Verduras
52746,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
52602,arroz,350.0,gramos,428,1.0,350.0,1.0,Arroz
52602,cerdo,200.0,gramos,175,1.0,200.0,1.0,Carne
52602,pollo,10.0,unidades,242,291.87387,0.0,1.0,Pollo
52602,tomate,4.0,unidad,667,150.0,600.0,1.0,Verduras
52602,cebolla,3.0,ramas,610,50.0,150.0,1.0,Verduras
52602,perejil,1.0,cucharada,899,10.0,10.0,1.0,Otros
52602,mostaza,1.0,cucharada,890,10.0,10.0,1.0,Otros
52602,ajo,3.0,dientes,587,3.0,9.0,1.0,Verduras
52602,aceite de oliva,,None,410,41.58968,58.66397,1.0,Grasas y Aceites
52602,sal,,None,908,6.95504,9.4185,1.0,Otros
52602,pimienta,,None,901,1.67918,2.15641,1.0,Otros
52240,arroz,400.0,gramos,428,1.0,400.0,1.0,Arroz
52240,salsa de queso,250.0,ml,916,1.0,250.0,1.0,Otros
52240,cerdo,250.0,gramos,175,1.0,250.0,1.0,Carne
52240,queso,100.0,gramos,77,1.0,100.0,1.0,Lácteos
52240,sal,,None,908,6.95504,9.4185,1.0,Otros
52240,pimienta,,None,901,1.67918,2.15641,1.0,Otros
52217,arroz,200.0,gramos,428,1.0,200.0,1.0,Arroz
52217,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
52217,champiñón,100.0,gramos,614,1.0,100.0,1.0,Verduras
52217,maíz,100.0,gramos,637,1.0,100.0,1.0,Verduras
52217,tomate,50.0,gramos,667,1.0,50.0,1.0,Verduras
52217,aceite de oliva,,None,410,41.58968,58.66397,1.0,Grasas y Aceites
52217,vino tinto,30.0,mililitros,828,1.0,30.0,1.0,Bebidas
52217,agua,500.0,mililitros,766,1.0,500.0,1.0,Bebidas
52151,arroz,400.0,gramos,428,1.0,400.0,1.0,Arroz
52151,salmón,5.0,unidades,382,174.95652,0.0,1.0,Pescado
52151,cebolla,1.0,taza,610,150.0,150.0,1.0,Verduras
52151,mantequilla,1.0,barra,419,250.0,250.0,1.0,Grasas y Aceites
52151,leche,100.0,ml,27,1.0,100.0,1.0,Lácteos
52151,vodka,1.0,copa,829,300.0,300.0,1.0,Bebidas
52151,ajo,1.0,cabeza,587,15.0,15.0,1.0,Verduras
52151,tomillo,,None,930,22.99065,31.5502,1.0,Otros
52151,sal,,None,908,6.95504,9.4185,1.0,Otros
52151,pimienta,,None,901,1.67918,2.15641,1.0,Otros
52091,cerdo,0.5,kilo,175,1000.0,500.0,1.0,Carne
52091,arroz,300.0,gr,428,1.0,300.0,1.0,Arroz
52091,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
52091,ajo,3.0,dientes,587,3.0,9.0,1.0,Verduras
52091,tomate,1.0,unidad,667,150.0,150.0,1.0,Verduras
52091,pimiento rojo,1.0,unidad,651,150.0,150.0,1.0,Verduras
52091,laurel,2.0,hojas,885,4.33333,15.30556,1.0,Otros
52091,perejil,,None,899,32.25071,41.70376,1.0,Otros
52091,sal,,None,908,6.95504,9.4185,1.0,Otros
52091,azafrán,,None,848,17.8,8.18548,1.0,Otros
52091,vino,,None,825,177.38129,181.52419,1.0,Bebidas
52091,agua,,None,766,194.27784,315.71065,1.0,Bebidas
52091,aceite de oliva,,None,410,41.58968,58.66397,1.0,Grasas y Aceites
52084,arroz,500.0,gramos,428,1.0,500.0,1.0,Arroz
52084,pollo,1.0,pechuga,242,400.0,400.0,1.0,Pollo
52084,champiñón,500.0,gramos,614,1.0,500.0,1.0,Verduras
52084,ajo,3.0,dientes,587,3.0,9.0,1.0,Verduras
52084,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
52084,leche,150.0,mililitros,27,1.0,150.0,1.0,Lácteos
52084,queso parmesano,200.0,gramos,92,1.0,200.0,1.0,Lácteos
52084,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
52084,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
51964,arroz,250.0,gramos,428,1.0,250.0,1.0,Arroz
51964,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
51964,queso mozzarella,150.0,gramos,86,1.0,150.0,1.0,Lácteos
51964,champiñón,200.0,gramos,614,1.0,200.0,1.0,Verduras
51964,queso parmesano,,None,92,33.26374,78.72115,1.0,Lácteos
51964,leche,100.0,ml,27,1.0,100.0,1.0,Lácteos
51964,cebolla,2.0,unidad,610,100.0,200.0,1.0,Verduras
51855,arroz,1.0,kilo,428,1000.0,1000.0,1.0,Arroz
51855,aceite de oliva,,None,410,41.58968,58.66397,1.0,Grasas y Aceites
51855,agua,,None,766,194.27784,315.71065,1.0,Bebidas
51855,sal,,al gusto,908,6.95504,9.4185,1.0,Otros
51795,arroz,200.0,gramos,428,1.0,200.0,1.0,Arroz
51795,jamón de york,5.0,lonchas,935,17.0,85.0,1.0,Carne
51795,alubia,60.0,gramos,535,1.0,60.0,1.0,Legumbres
51795,camarón,100.0,gramos,317,1.0,100.0,1.0,Pescado
51795,huevo,2.0,unidad,150,65.0,130.0,1.0, Huevos
